2020-08-19,9.780000,9.800000,9.620000,9.700000,8.915092,2220
2020-08-20,9.700000,9.800000,9.700000,9.800000,9.007000,1615
2020-08-21,9.700000,9.720000,9.600000,9.700000,8.915092,2575
2020-08-24,9.700000,9.700000,9.700000,9.700000,8.915092,490
2020-08-25,9.600000,9.860000,9.600000,9.860000,9.062145,1398
2020-08-26,9.880000,10.200000,9.880000,10.200000,9.374633,7912
2020-08-27,10.150000,10.400000,9.900000,10.200000,9.374633,15352
2020-08-28,10.300000,10.850000,10.250000,10.800000,9.926082,7261
2020-08-31,10.800000,10.800000,10.400000,10.650000,9.788218,5276
2020-09-01,10.650000,10.650000,10.200000,10.600000,9.742265,2841
2020-09-02,10.600000,10.600000,10.250000,10.250000,9.420587,1625
2020-09-03,10.400000,10.800000,10.250000,10.250000,9.420587,3931
2020-09-04,10.200000,10.200000,10.050000,10.100000,9.282724,4356
2020-09-07,10.150000,10.400000,10.100000,10.400000,9.558448,2173
2020-09-08,10.400000,10.600000,9.800000,9.800000,9.007000,3189
2020-09-09,10.000000,10.150000,10.000000,10.000000,9.190816,23405
2020-09-10,10.150000,10.150000,10.100000,10.100000,9.282724,7432
2020-09-11,10.100000,10.250000,10.100000,10.150000,9.328678,11505
2020-09-14,10.400000,10.450000,10.400000,10.450000,9.604403,1499
2020-09-15,10.450000,10.600000,10.450000,10.550000,9.696312,4153
2020-09-16,10.600000,10.650000,10.100000,10.100000,9.282724,3963
2020-09-17,10.500000,10.600000,10.500000,10.600000,9.742265,1542
2020-09-18,10.550000,10.550000,10.300000,10.300000,9.466540,3899
2020-09-21,10.400000,10.400000,10.150000,10.400000,9.558448,2472
2020-09-22,10.400000,10.400000,10.400000,10.400000,9.558448,1735
2020-09-23,10.400000,10.400000,10.400000,10.400000,9.558448,2344
2020-09-24,10.400000,10.400000,10.200000,10.250000,9.420587,1657
2020-09-25,10.250000,10.250000,10.100000,10.100000,9.282724,2839
2020-09-28,10.400000,10.400000,10.050000,10.050000,9.236770,4794
2020-09-29,10.050000,10.300000,10.050000,10.300000,9.466540,3352
2020-09-30,10.300000,10.400000,10.300000,10.300000,9.466540,1896
2020-10-01,10.200000,10.200000,10.200000,10.200000,9.374633,2151
2020-10-02,10.250000,10.300000,10.150000,10.300000,9.466540,2791
2020-10-05,10.300000,10.350000,10.200000,10.200000,9.374633,2366
2020-10-06,10.250000,10.300000,10.200000,10.200000,9.374633,943
2020-10-07,10.200000,10.300000,10.200000,10.200000,9.374633,3164
2020-10-08,10.300000,10.300000,10.200000,10.300000,9.466540,2672
2020-10-09,10.300000,10.350000,10.200000,10.300000,9.466540,4446
2020-10-12,10.200000,10.300000,10.100000,10.100000,9.282724,1367
2020-10-13,10.300000,10.300000,10.100000,10.100000,9.282724,9906
2020-10-14,10.300000,10.300000,10.000000,10.000000,9.190816,2545
2020-10-15,10.200000,10.200000,9.440000,9.660000,8.878327,5050
2020-10-16,9.940000,9.940000,9.400000,9.400000,8.639367,3462
2020-10-19,9.400000,9.840000,9.100000,9.580000,8.804801,7133
2020-10-20,9.560000,9.560000,9.500000,9.560000,8.786421,1519
2020-10-21,9.660000,9.660000,9.400000,9.580000,8.804801,1334
2020-10-22,9.580000,9.580000,9.400000,9.580000,9.040729,2296
2020-10-23,9.300000,9.560000,9.300000,9.400000,8.870861,1549
2020-10-26,9.560000,9.560000,9.140000,9.280000,8.757616,2500
2020-10-27,9.280000,9.280000,9.280000,9.280000,8.757616,218
2020-10-28,9.120000,9.280000,9.040000,9.260000,8.738743,7537
2020-10-29,9.040000,9.280000,8.800000,9.180000,8.663246,18405
2020-10-30,9.180000,9.480000,9.160000,9.480000,8.946358,3200
2020-11-02,9.400000,9.580000,9.000000,9.380000,8.851988,2243
2020-11-03,9.140000,9.460000,8.880000,9.440000,8.908609,3572
2020-11-04,9.400000,9.500000,9.400000,9.500000,8.965232,2397
2020-11-05,9.480000,9.720000,9.300000,9.300000,8.776491,2898
2020-11-06,9.340000,9.340000,9.320000,9.340000,8.814240,519
2020-11-09,9.500000,9.780000,9.300000,9.780000,9.229471,3471
2020-11-10,9.800000,10.150000,9.600000,9.800000,9.248345,2197
2020-11-11,9.800000,9.800000,9.800000,9.800000,9.248345,0
2020-11-12,10.050000,10.050000,9.720000,9.900000,9.342716,2087
2020-11-13,9.900000,9.900000,9.760000,9.760000,9.210597,3476
2020-11-16,9.760000,10.100000,9.740000,10.100000,9.531458,3939
2020-11-17,10.250000,10.300000,10.000000,10.250000,9.673014,775
2020-11-18,10.400000,10.450000,10.350000,10.450000,9.861756,7527
2020-11-19,10.500000,10.600000,10.250000,10.450000,9.861756,4697
2020-11-20,10.500000,10.500000,10.200000,10.450000,9.861756,630
2020-11-23,10.500000,10.500000,10.500000,10.500000,9.908941,216
2020-11-24,10.150000,10.300000,10.150000,10.300000,9.720200,630
2020-11-25,10.300000,10.300000,10.150000,10.150000,9.578643,300
2020-11-26,10.300000,10.300000,10.200000,10.200000,9.625829,550
2020-11-27,10.100000,10.100000,10.000000,10.000000,9.437087,260
2020-11-30,10.100000,10.100000,9.900000,10.100000,9.531458,586
2020-12-01,9.860000,10.250000,9.860000,10.250000,9.673014,3159
2020-12-02,10.250000,10.500000,10.250000,10.500000,9.908941,11160
2020-12-03,10.450000,10.450000,10.450000,10.450000,9.861756,500
2020-12-04,10.500000,10.500000,10.200000,10.500000,9.908941,2000
2020-12-07,10.450000,10.450000,10.200000,10.450000,9.861756,700
2020-12-08,10.500000,10.500000,10.150000,10.150000,9.578643,576
2020-12-09,10.150000,11.100000,10.150000,10.800000,10.192054,49010
2020-12-10,10.350000,10.500000,10.300000,10.500000,10.143750,1409
2020-12-11,10.450000,10.600000,9.660000,10.350000,9.998839,6551
2020-12-14,10.000000,10.300000,10.000000,10.050000,9.709018,1676
2020-12-15,10.300000,10.300000,10.000000,10.150000,9.805625,2196
2020-12-16,10.000000,10.100000,10.000000,10.100000,9.757321,932
2020-12-17,10.100000,10.400000,10.050000,10.250000,9.902232,1872
2020-12-18,10.050000,10.250000,10.000000,10.250000,9.902232,1180
2020-12-21,10.500000,10.700000,10.250000,10.250000,9.902232,27590
2020-12-22,10.450000,11.250000,10.450000,11.000000,10.626785,35843
2020-12-23,11.100000,11.250000,10.900000,10.900000,10.530178,4230
2020-12-24,10.900000,10.900000,10.900000,10.900000,10.530178,0
2020-12-25,10.900000,10.900000,10.900000,10.900000,10.530178,0
2020-12-28,11.000000,11.000000,10.450000,10.800000,10.433572,25834
2020-12-29,10.700000,11.150000,10.700000,10.900000,10.530178,9294
2020-12-30,10.950000,11.500000,10.950000,11.250000,10.868303,12587
2020-12-31,11.250000,11.250000,11.250000,11.250000,10.868303,0
2021-01-01,11.250000,11.250000,11.250000,11.250000,10.868303,0
2021-01-04,11.450000,11.900000,11.450000,11.850000,11.447947,4278
2021-01-05,11.850000,12.400000,11.800000,12.000000,11.592857,10372
2021-01-06,12.000000,12.000000,12.000000,12.000000,11.592857,0
2021-01-07,12.350000,13.500000,12.350000,13.050000,12.607232,12903
2021-01-08,13.300000,13.500000,12.600000,13.350000,12.897054,91669
2021-01-11,13.100000,13.950000,13.100000,13.950000,13.476696,16345
2021-01-12,14.500000,15.350000,14.400000,15.000000,14.491072,111066
2021-01-13,15.500000,15.800000,15.300000,15.600000,15.070715,28824
2021-01-14,15.600000,15.600000,15.100000,15.550000,15.022411,7857
2021-01-15,15.400000,18.200001,15.400000,16.850000,16.278303,115789
2021-01-18,17.200001,18.500000,17.200001,18.299999,17.679106,15760
2021-01-19,18.299999,18.450001,17.549999,17.900000,17.292679,10962
2021-01-20,17.900000,17.950001,17.549999,17.750000,17.147768,2997
2021-01-21,17.799999,17.900000,16.500000,16.950001,16.374912,7288
2021-01-22,16.950001,16.950001,16.500000,16.600000,16.036785,4354
2021-01-25,16.500000,16.500000,16.299999,16.299999,15.746964,2383
2021-01-26,16.299999,16.400000,16.299999,16.299999,15.746964,2704
2021-01-27,16.400000,16.450001,15.750000,16.000000,15.457143,3236
2021-01-28,16.000000,16.000000,14.400000,15.600000,15.070715,14002
2021-01-29,15.500000,15.500000,14.600000,15.000000,14.491072,3889
2021-02-01,15.000000,15.900000,15.000000,15.700000,15.167321,5026
2021-02-02,15.700000,16.000000,15.700000,15.900000,15.360536,985
2021-02-03,15.500000,15.650000,15.100000,15.650000,15.119018,18336
2021-02-04,15.300000,15.500000,15.050000,15.050000,14.539375,6115
2021-02-05,15.000000,15.350000,14.500000,14.500000,14.008036,5887
2021-02-08,14.800000,14.800000,14.100000,14.200000,13.718214,3432
2021-02-09,14.300000,14.750000,14.200000,14.650000,14.152946,1658
2021-02-10,15.100000,15.200000,14.900000,15.000000,14.491072,2687
